,full_pathname,filename,recanvo_id,function,mean_valence,mean_arousal,duration,mean_pitch,pitch_range,min_pitch,max_pitch,stdev_pitch,mean_intensity,intensity_range,min_intensity,max_intensity,formant1_mean,formant2_mean,formant3_mean,formant1_stdev,formant2_stdev,formant3_stdev,local_jitter,local_abs_jitter,rap_jitter,ppq5_jitter,ddp_jitter,local_shimmer,local_db_shimer,apq3_shimmer,apq5_shimmer,apq11_shimmer,dda_shimmer,hnr
144,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 self talk survey/210201_1354_00-00-45.19--00-00-47.03c.wav,210201_1354_00-00-45.19--00-00-47.03c.wav,p16,selftalk,2.694444444,1.824074074,1.821428571,317.3997094,96.90481055,277.4691117,374.3739223,20.90951044,51.32308092,27.88507389,33.42532018,61.31039407,843.7681267,1744.901632,2809.199394,267.4791188,438.2750069,365.7786351,0.036276396,0.000114107,0.019536728,0.021304466,0.058610185,0.168431305,1.454343626,0.093605116,0.1187223,0.24126661,0.280815349,1.924545728
145,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 self talk survey/210216_0947_00-01-02.01--00-01-02.88.wav,210216_0947_00-01-02.01--00-01-02.88.wav,p16,selftalk,3.601851852,3.046296296,0.867981859,352.8247128,270.2572693,245.8150201,516.0722894,69.83594097,70.6890104,20.78424273,55.6590674,76.44331014,946.030379,1613.888897,2406.115174,226.4973183,246.1196998,212.7361244,0.029169498,8.36E-05,0.015421631,0.016752935,0.046264893,0.152024882,1.387135266,0.070181681,0.092091422,0.152768214,0.210545042,7.088152942
146,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 dysregulated survey/210302_1506_00-01-05.39--00-01-06.72c.wav,210302_1506_00-01-05.39--00-01-06.72c.wav,p16,dysregulated,2.194444444,3.101851852,1.329977324,484.7897078,499.8728762,130.8184638,630.6913401,125.9374572,76.84032748,29.55254864,51.75208508,81.30463372,617.2313321,1426.367745,2627.736626,76.16594876,161.388293,322.6563105,0.014188004,2.95E-05,0.006679034,0.00585678,0.020037101,0.055408462,0.643594469,0.01917295,0.025849236,0.043404968,0.057518851,19.88467671
147,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 dysregulated survey/210302_1506_00-00-24.73--00-00-25.56c.wav,210302_1506_00-00-24.73--00-00-25.56c.wav,p16,dysregulated,2.787037037,2.296296296,0.858571429,412.6433305,134.2983259,317.1403308,451.4386567,33.73011346,72.51246057,15.88232844,59.95631387,75.83864232,484.3692814,1481.245533,2765.091081,160.8165319,80.60924453,285.5558496,0.014759347,3.60E-05,0.007692392,0.008302258,0.023077177,0.086765085,0.868258283,0.046149468,0.056343637,0.065584992,0.138448404,14.70746144
148,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 dysregulated survey/210302_1506_00-01-16.56--00-01-18.15c.wav,210302_1506_00-01-16.56--00-01-18.15c.wav,p16,dysregulated,1.87962963,3.138888889,1.599909297,489.3368407,396.513832,196.8650205,593.3788526,91.81253627,74.7594481,18.70627053,61.9296145,80.63588502,662.0523967,1504.771038,2271.063293,152.3521743,266.192234,463.1666484,0.0199525,4.11E-05,0.01079885,0.010292342,0.03239655,0.102676576,1.00224148,0.055052456,0.056582488,0.060956322,0.165157367,13.60154826
149,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 dysregulated survey/210302_1506_00-01-01.45--00-01-03.83c.wav,210302_1506_00-01-01.45--00-01-03.83c.wav,p16,dysregulated,1.907407407,3.703703704,2.375555556,396.2442135,554.331248,74.95546764,629.2867157,150.6597709,76.7866689,35.30094263,46.32852517,81.6294678,783.7446756,1593.235976,2611.751027,228.1401438,275.7517175,558.1752404,0.026236381,6.69E-05,0.013989859,0.014963154,0.041969578,0.136135365,1.298252544,0.068149778,0.077950131,0.103705323,0.204449333,10.46661334
150,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 dysregulated survey/210302_1506_00-01-48.93--00-01-51.19.wav,210302_1506_00-01-48.93--00-01-51.19.wav,p16,dysregulated,1.694444444,3.694444444,2.252993197,422.3590205,499.4878552,82.91892503,582.4067803,141.4625348,76.85839908,24.64269269,57.91309219,82.55578488,700.0886369,1758.039651,2594.28078,215.4026435,209.7053038,231.0115614,0.035037731,8.22E-05,0.018766191,0.020956521,0.056298574,0.145754557,1.303303305,0.062863439,0.074769908,0.096593632,0.188590318,6.938945899
151,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 dysregulated survey/210302_1506_00-00-58.67--00-01-01.41.wav,210302_1506_00-00-58.67--00-01-01.41.wav,p16,dysregulated,1.842592593,3.657407407,2.732993197,432.8635443,488.728496,142.3346271,631.0631231,104.3362778,78.05323258,28.90527468,55.71238245,84.61765713,848.016901,1704.084478,2931.882636,206.6969482,308.8089389,416.0440502,0.027028123,6.24E-05,0.014992213,0.015105695,0.044976638,0.163862662,1.490847858,0.076852141,0.100017359,0.15113425,0.230556424,7.998118274
152,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 dysregulated survey/210302_1506_00-00-52.04--00-00-55.17c.wav,210302_1506_00-00-52.04--00-00-55.17c.wav,p16,dysregulated,1.62962963,3.814814815,3.449002268,326.0304541,525.7054918,80.92242775,606.6279196,99.66642435,78.80395489,35.94189272,47.60938825,83.55128098,755.8189001,1702.535981,2812.464701,108.6620968,262.3150716,401.554348,0.028630296,8.80E-05,0.014558573,0.015070476,0.04367572,0.113987044,1.134559604,0.053625071,0.070794946,0.098907496,0.160875213,13.09663943
153,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 dysregulated survey/210302_1506_00-01-14.21--00-01-15.25c.wav,210302_1506_00-01-14.21--00-01-15.25c.wav,p16,dysregulated,2.87962963,3.527777778,1.035510204,366.6261787,546.0395265,84.84222911,630.8817556,144.4571618,76.82177718,17.61078384,64.2258252,81.83660905,918.0912746,1592.831098,2141.089563,184.6406081,214.3847968,447.5260423,0.044971899,0.00011821,0.024485555,0.030248696,0.073456666,0.170499542,1.568175098,0.076570674,0.082822003,0.125122743,0.229712022,3.032828987
154,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 dysregulated survey/210302_1528_00-00-08.8--00-00-09.94.wav,210302_1528_00-00-08.8--00-00-09.94.wav,p16,dysregulated,1.75,3.546296296,1.145011338,373.1167309,499.7195125,83.64083223,583.3603447,159.7662865,77.11881757,24.80155665,57.11778581,81.91934246,729.7734431,1780.633854,2461.453724,164.6494947,293.9058624,316.258842,0.041907764,0.000111366,0.01770571,0.018032075,0.053117131,0.177849266,1.504786255,0.079153483,0.087676132,0.108598031,0.237460449,3.957564207
155,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 dysregulated survey/210302_1506_00-00-49.66--00-00-51.93c.wav,210302_1506_00-00-49.66--00-00-51.93c.wav,p16,dysregulated,1.759259259,3.87962963,2.267505669,273.478443,305.3725744,90.30747898,395.6800534,85.84995476,78.51267953,33.85012302,48.90392557,82.75404859,839.6265689,1799.36173,2684.542275,154.7744692,231.1049276,459.9532339,0.030103283,0.000111024,0.015548744,0.014803357,0.046646231,0.170691683,1.522770979,0.083631642,0.109394334,0.123297263,0.250894927,7.822673459
156,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 frustrated survey/210113_1434_00-00-02.58--00-00-04.73.wav,210113_1434_00-00-02.58--00-00-04.73.wav,p16,frustrated,3.546296296,4.212962963,2.15,458.0458596,467.7240288,152.0333841,619.757413,78.44952585,81.19014828,28.68003039,55.62153779,84.30156818,1305.796375,1851.349526,2627.042171,148.7777444,295.5668677,232.2930334,0.029823903,6.60E-05,0.015503708,0.017984934,0.046511124,0.162193535,1.451937683,0.072618622,0.10641081,0.163040346,0.217855865,15.61209038
157,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 frustrated survey/210223_1546_00-00-01.77--00-00-04.78c.wav,210223_1546_00-00-01.77--00-00-04.78c.wav,p16,frustrated,1.712962963,3.833333333,3.018866213,347.7870349,528.2130749,71.31829938,599.5313742,179.0019148,76.68543934,36.04675491,44.8232501,80.87000501,729.5011426,1729.522152,2725.974745,138.7312867,408.7730359,317.9168727,0.032709473,9.33E-05,0.015751159,0.014808272,0.047253477,0.086857078,1.017654436,0.037516012,0.04976689,0.062182605,0.112548035,8.087412437
158,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 frustrated survey/210201_1428_00-00-01.40--00-00-03.48c.wav,210201_1428_00-00-01.40--00-00-03.48c.wav,p16,frustrated,2.703703704,3.87962963,2.073514739,380.4769658,367.180681,148.3838222,515.5645032,76.44437266,79.34184313,23.48354287,59.64246451,83.12600738,952.3185371,1818.33582,2586.203876,268.0782936,226.4315204,296.975095,0.01213436,3.21E-05,0.006174296,0.006777191,0.018522889,0.101842076,0.953085135,0.050458906,0.065890306,0.09267391,0.151376717,12.66023957
159,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 frustrated survey/210113_1434_00-00-00.0--00-00-01.9.wav,210113_1434_00-00-00.0--00-00-01.9.wav,p16,frustrated,2.555555556,4.268518519,1.897981859,457.9438796,488.3399719,109.239475,597.5794468,121.0654776,80.94476862,29.49152141,55.48918036,84.98070177,1445.788514,1996.790583,2749.375841,301.2401327,254.5659681,329.8443061,0.064693723,0.000145645,0.035886108,0.044926972,0.107658325,0.172748428,1.521807129,0.071316665,0.117070008,0.195226646,0.213949996,9.275877096
160,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 frustrated survey/210318_1442_00-00-35.32--00-00-36.91.wav,210318_1442_00-00-35.32--00-00-36.91.wav,p16,frustrated,3.740740741,3.148148148,1.585986395,363.9884512,97.75456464,304.7966605,402.5512252,29.47266169,76.93660188,44.32880892,41.02436864,85.35317756,763.6747976,1701.869002,2546.169703,91.46126238,301.4618568,297.1964895,0.010965472,3.02E-05,0.005184363,0.005739525,0.01555309,0.067508398,0.796573147,0.02996855,0.037866681,0.06019971,0.089905649,18.45477996
161,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 frustrated survey/210112_1709_00-00-02.74--00-00-03.83c.wav,210112_1709_00-00-02.74--00-00-03.83c.wav,p16,frustrated,1.916666667,3.37962963,1.06244898,417.1510623,515.0674228,78.22847074,593.2958935,146.6352557,77.3458623,17.25285754,64.22087631,81.47373385,684.9593257,1831.335742,2531.589991,135.9789463,144.3852718,236.3541342,0.023817668,5.61E-05,0.009862939,0.012529096,0.029588816,0.125642591,1.119267394,0.058253437,0.072583639,0.093997839,0.17476031,7.657528759
162,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 frustrated survey/210319_0603_00-00-31.38--00-00-34.49.wav,210319_0603_00-00-31.38--00-00-34.49.wav,p16,frustrated,2.157407407,2.388888889,3.110997732,428.3501584,128.3172271,377.0992249,505.416452,30.128182,71.03483142,35.09647587,48.30819274,83.40466861,615.5649484,1557.77749,2634.865739,194.9122627,204.813616,267.617119,0.017839781,4.17E-05,0.010492766,0.010318231,0.031478299,0.083554411,1.115885635,0.043267323,0.050110099,0.070888958,0.12980197,18.67232419
163,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 frustrated survey/210201_1423_00-01-38.07--00-01-40.87c.wav,210201_1423_00-01-38.07--00-01-40.87c.wav,p16,frustrated,1.962962963,3.425925926,2.790839002,397.7562154,374.0860598,204.5772312,578.6632911,96.14623707,76.78228781,22.55576105,59.78898394,82.344745,875.118416,1592.485642,2538.110557,154.6788461,201.7699457,277.3549242,0.013142409,3.30E-05,0.006867378,0.007310052,0.020602135,0.114187248,1.132944445,0.052379552,0.065069248,0.098881882,0.157138655,13.55093552
164,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 frustrated survey/210223_1626_00-00-38.69--00-00-39.37c.wav,210223_1626_00-00-38.69--00-00-39.37c.wav,p16,frustrated,2.083333333,3.175925926,1.292154195,432.6295443,356.1605702,251.8942408,608.054811,89.92209383,75.28384138,29.40484318,52.2531533,81.65799648,773.2240012,1781.145972,2676.151372,158.427946,172.8041738,225.6527409,0.024717913,5.75E-05,0.012720711,0.012866206,0.038162133,0.146006156,1.261740348,0.060660347,0.06916894,0.067474256,0.181981041,13.27805848
165,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 frustrated survey/210319_0603_00-01-10.39--00-01-14.08.wav,210319_0603_00-01-10.39--00-01-14.08.wav,p16,frustrated,1.944444444,2.592592593,3.687981859,481.0198291,369.4614852,264.869886,634.3313712,92.36893758,74.56044706,36.54612338,49.22973318,85.77585656,618.8771242,1407.057954,2763.719317,91.4346405,172.1430261,232.0192616,0.012994818,2.70E-05,0.007327657,0.0077301,0.021982971,0.081358466,0.999057396,0.039004435,0.049257313,0.060742554,0.117013306,19.77062581
166,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 delighted survey/210201_1427_00-00-36.54--00-00-36.82c.wav,210201_1427_00-00-36.54--00-00-36.82c.wav,p16,delighted,2.814814815,2.324074074,0.294489796,489.7576957,36.53002742,472.1879672,508.7179946,13.94732957,71.467856,16.22091863,59.52927219,75.75019082,857.2374277,1701.510927,2653.795357,251.6113433,320.0456543,176.977833,0.026542105,5.44E-05,0.015317774,0.015030145,0.045953322,0.101898442,1.020264263,0.056599575,0.086357186,0.11199918,0.169798724,5.366776663
167,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 delighted survey/210112_1705_00-01-28.87--00-01-29.42c.wav,210112_1705_00-01-28.87--00-01-29.42c.wav,p16,delighted,3.259259259,3.185185185,0.524671202,419.4294295,317.219038,289.9719488,607.1909868,84.75521028,75.99026979,31.33324627,50.5077433,81.84098957,1246.851684,2046.646164,2781.843683,177.5190685,400.5636434,422.5344476,0.038532044,9.25E-05,0.022358527,0.022890066,0.067075581,0.098231096,1.155636017,0.044034975,0.054280824,0.085019595,0.132104926,12.64832733
168,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 delighted survey/210112_1705_00-00-16.90--00-00-17.74c.wav,210112_1705_00-00-16.90--00-00-17.74c.wav,p16,delighted,3.12962963,3.240740741,0.792131519,472.5267588,307.3711906,298.2405171,605.6117077,70.18431329,75.22027358,21.73922171,60.23469959,81.97392131,879.3404779,1691.590678,2475.517451,307.6723814,311.5838908,353.1805528,0.050110654,0.000107243,0.029468683,0.032964866,0.088406049,0.125489828,1.261193104,0.054226268,0.073470287,0.114227588,0.162678803,8.137911255
169,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 delighted survey/210201_1427_00-00-47.70--00-00-48.15.wav,210201_1427_00-00-47.70--00-00-48.15.wav,p16,delighted,3.416666667,3.287037037,0.45,542.640761,94.34648481,480.9355271,575.2820119,26.24238129,75.96771433,23.58883238,59.48960994,83.07844232,1092.026031,1946.533487,2629.804017,47.77018657,273.9273038,286.8932746,0.031041712,5.75E-05,0.01534083,0.016144365,0.046022491,0.126800191,1.35495859,0.065565139,0.081910846,0.145408673,0.196695417,5.875262924
170,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 delighted survey/210201_1427_00-00-06.09--00-00-06.59.wav,210201_1427_00-00-06.09--00-00-06.59.wav,p16,delighted,3.361111111,3.314814815,0.50600907,499.0021327,304.9310031,297.4184886,602.3494918,82.39303001,79.58381074,31.1749751,53.95713791,85.13211301,1130.821835,1753.234617,2467.671695,291.4396297,94.45422795,424.8594818,0.041290361,8.43E-05,0.022663841,0.02593958,0.067991523,0.121565356,1.269790036,0.049305502,0.090613529,0.22037553,0.147916506,16.87800261
171,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 delighted survey/210112_1705_00-00-47.34--00-00-47.80c.wav,210112_1705_00-00-47.34--00-00-47.80c.wav,p16,delighted,3.194444444,3.37962963,0.452653061,502.4655747,157.9088895,419.0420573,576.9509468,48.79609298,75.67779701,28.1071138,55.01011212,83.11722592,1108.349597,2124.901044,2591.633775,245.0736952,177.1999484,296.8221974,0.076703983,0.000161309,0.050915475,0.060671207,0.152746424,0.124216113,1.293416372,0.061312416,0.078464576,0.140462172,0.183937249,12.59342668
172,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 delighted survey/210112_1705_00-01-17.27--00-01-17.93c.wav,210112_1705_00-01-17.27--00-01-17.93c.wav,p16,delighted,3.333333333,3.138888889,0.707278912,423.1606598,324.2217806,186.4753817,510.6971623,103.1467763,72.03849987,24.53126755,54.50427499,79.03554254,1109.154904,1734.388658,2565.809039,157.7185309,118.2240433,163.9755392,0.063451842,0.000149085,0.037878558,0.036663916,0.113635674,0.183209474,1.58856776,0.098594459,0.151509268,0.350287392,0.295783378,5.203479075
173,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 delighted survey/210201_1427_00-00-59.68--00-01-01.78c.wav,210201_1427_00-00-59.68--00-01-01.78c.wav,p16,delighted,3.861111111,3.648148148,2.09675737,430.3571866,327.8416608,287.5525205,615.3941813,80.34338759,73.9012993,41.60532233,39.96314411,81.56846644,983.725066,1762.530225,2780.944246,360.5128984,299.8401737,270.4289974,0.031943623,7.51E-05,0.017532173,0.020830084,0.052596518,0.151623884,1.401044747,0.074108229,0.090793052,0.139985102,0.222324688,7.686525619
174,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 delighted survey/210112_1705_00-00-19.47--00-00-20.83c.wav,210112_1705_00-00-19.47--00-00-20.83c.wav,p16,delighted,2.87037037,3.305555556,1.357959184,458.3444679,520.9062442,99.29492895,620.2011732,109.154083,73.54262803,29.96152625,50.21682671,80.17835296,1025.179337,1870.08797,2593.160327,200.9574128,238.7815132,229.0857365,0.02979983,6.25E-05,0.01489792,0.017473052,0.04469376,0.146180884,1.362088458,0.067188011,0.10267094,0.142214852,0.201564034,6.850042623
175,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p16/p16 delighted survey/210113_1453_00-00-00.7--00-00-01.98.wav,210113_1453_00-00-00.7--00-00-01.98.wav,p16,delighted,3.185185185,2.722222222,1.278004535,323.1477864,155.6845464,247.2386625,402.9232089,43.76119409,82.36776198,38.43170236,47.22725064,85.658953,453.9515669,1879.08747,2745.37035,225.144196,392.5739679,279.2692131,0.012105733,3.75E-05,0.005551241,0.007353266,0.016653724,0.041539495,0.57199116,0.014951957,0.02694766,0.049810641,0.04485587,25.9256949
176,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p05/p05 request survey/200611_1928_01-07-55.81--01-07-57.2.wav,200611_1928_01-07-55.81--01-07-57.2.wav,p05,request,2.759259259,2.074074074,1.39,313.4815707,546.314788,85.58418742,631.8989754,168.0729365,59.75998612,25.53709314,39.26397397,64.80106711,696.8385706,2032.634113,3016.818855,227.768238,396.5197504,341.7134486,0.040187296,0.000126944,0.021274585,0.025703558,0.063823756,0.189270537,1.602638068,0.086512379,0.11246712,0.120392517,0.259537136,5.764061605
177,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p05/p05 request survey/200614_2316_00-11-25.78--00-11-26.91c.wav,200614_2316_00-11-25.78--00-11-26.91c.wav,p05,request,3.712962963,3.574074074,1.133378685,422.4317023,415.6442471,200.9355751,616.5798223,92.60365017,78.26149581,25.55729123,58.5403784,84.09766963,786.8366503,1890.828318,2519.503088,236.2971108,153.9079928,436.0611606,0.027647821,6.58E-05,0.014545243,0.016363209,0.043635729,0.160797728,1.459511483,0.07368899,0.10725814,0.160044585,0.22106697,9.754874962
178,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p05/p05 request survey/200614_2316_00-11-28.26--00-11-30.24c.wav,200614_2316_00-11-28.26--00-11-30.24c.wav,p05,request,3.138888889,2.675925926,1.984875283,353.0411201,359.891919,197.915512,557.807431,105.4681145,69.32815675,39.08745296,40.85768176,79.94513472,741.7003397,1804.503248,2798.306776,249.7976568,251.9179006,449.2417392,0.009934967,2.82E-05,0.004655325,0.00527547,0.013965976,0.107015735,0.984354269,0.048170229,0.075247378,0.119277549,0.144510686,13.13178117
179,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p05/p05 request survey/200614_2316_00-10-46.49--00-10-48.59.wav,200614_2316_00-10-46.49--00-10-48.59.wav,p05,request,4.018518519,3.416666667,2.099002268,280.5134429,361.5669396,102.25253,463.8194696,112.8962313,67.08771129,24.37098788,50.41774213,74.78873001,688.7462228,2034.174751,2714.050426,262.8986362,260.2858072,394.6561632,0.035062456,0.00012695,0.019756842,0.02347195,0.059270525,0.187076728,1.65794411,0.08331033,0.11594098,0.151065639,0.249930989,8.155438416
180,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p05/p05 delighted survey/200610_2153_00-02-33.52--00-02-36.37.wav,200610_2153_00-02-33.52--00-02-36.37.wav,p05,delighted,3.324074074,4.175925926,2.84600907,510.8996704,486.5473429,126.7095017,613.2568446,102.3150369,77.56064659,37.68855934,46.78721163,84.47577097,1134.564601,1973.997737,3029.520697,661.6942437,406.3627681,630.8736727,0.050205424,0.000100346,0.031214607,0.038299143,0.093643822,0.116470445,1.162625347,0.042447539,0.072557193,0.143118914,0.127342617,20.55771644
181,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p05/p05 delighted survey/200610_2153_00-28-17.65--00-28-19.66c.wav,200610_2153_00-28-17.65--00-28-19.66c.wav,p05,delighted,2.5,2.25,2.004693878,211.8441155,499.8509946,76.92846278,576.7794574,72.30712547,64.20778249,24.81234856,44.3552447,69.16759326,778.711866,1892.657969,3045.318629,133.742637,238.4974596,372.3033728,0.018500959,8.61E-05,0.009532931,0.009427196,0.028598794,0.156496774,1.443044102,0.075523555,0.105706803,0.148899161,0.226570666,4.067001391
182,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p05/p05 delighted survey/200604_1725_00-01-53.17--00-01-55.29.wav,200604_1725_00-01-53.17--00-01-55.29.wav,p05,delighted,3.703703704,3.287037037,2.116984127,322.9893231,386.4775158,225.3909874,611.8685032,82.74989907,72.44938421,33.77941437,49.61959381,83.39900818,584.3897952,1945.347676,2944.398474,187.4959248,360.0832439,208.7690366,0.034636365,0.000108208,0.018916193,0.020977553,0.05674858,0.163162464,1.51379708,0.065160946,0.089792925,0.172302141,0.195482838,9.471543281
